customer_id,customer_name,city,state,signup_date
C101882,Customer_1882,Pune,Maharashtra,2023-04-30
C101883,Customer_1883,Pune,Maharashtra,2023-01-18
C101884,Customer_1884,Ahmedabad,Gujarat,2024-03-04
C101885,Customer_1885,Surat,Gujarat,2024-01-08
C101886,Customer_1886,Ahmedabad,Gujarat,2023-07-10
C101887,Customer_1887,Jaipur,Rajasthan,2024-05-06
C101888,Customer_1888,Jaipur,Rajasthan,2023-08-22
C101889,Customer_1889,Kolkata,West Bengal,2024-11-28
C101890,Customer_1890,Pune,Maharashtra,2024-10-13
C101891,Customer_1891,Surat,Gujarat,2024-10-08
C101892,Customer_1892,Chennai,Tamil Nadu,2024-01-30
C101893,Customer_1893,Ahmedabad,Gujarat,2024-09-06
C101894,Customer_1894,Kolkata,West Bengal,2023-01-16
C101895,Customer_1895,Hyderabad,Telangana,2024-11-13
C101896,Customer_1896,Surat,Gujarat,2023-07-12
C101897,Customer_1897,Mumbai,Maharashtra,2024-09-21
C101898,Customer_1898,Delhi,Delhi,2024-05-21
C101899,Customer_1899,Ahmedabad,Gujarat,2024-02-28
C101900,Customer_1900,Hyderabad,Telangana,2024-02-06
C101901,Customer_1901,Pune,Maharashtra,2023-06-15
C101902,Customer_1902,Kolkata,West Bengal,2023-06-07
C101903,Customer_1903,Pune,Maharashtra,2024-11-26
C101904,Customer_1904,Mumbai,Maharashtra,2024-03-15
C101905,Customer_1905,Jaipur,Rajasthan,2024-01-26
C101906,Customer_1906,Mumbai,Maharashtra,2024-03-31
C101907,Customer_1907,Pune,Maharashtra,2024-10-20
C101908,Customer_1908,Delhi,Delhi,2023-08-08
C101909,Customer_1909,Chennai,Tamil Nadu,2023-09-16
C101910,Customer_1910,Kolkata,West Bengal,2023-03-06
C101911,Customer_1911,Hyderabad,Telangana,2024-12-18
C101912,Customer_1912,Bengaluru,Karnataka,2023-06-12
C101913,Customer_1913,Delhi,Delhi,2024-08-05
C101914,Customer_1914,Bengaluru,Karnataka,2023-01-03
C101915,Customer_1915,Hyderabad,Telangana,2023-11-05
C101916,Customer_1916,Mumbai,Maharashtra,2023-07-09
C101917,Customer_1917,Kolkata,West Bengal,2023-04-12
C101918,Customer_1918,Mumbai,Maharashtra,2023-06-07
C101919,Customer_1919,Mumbai,Maharashtra,2023-09-14
C101920,Customer_1920,Pune,Maharashtra,2023-06-30
C101921,Customer_1921,Surat,Gujarat,2024-02-12
C101922,Customer_1922,Mumbai,Maharashtra,2023-09-20
C101923,Customer_1923,Bengaluru,Karnataka,2024-06-18
C101924,Customer_1924,Delhi,Delhi,2024-10-22
C101925,Customer_1925,Jaipur,Rajasthan,2024-03-07
C101926,Customer_1926,Jaipur,Rajasthan,2023-11-25
C101927,Customer_1927,Kolkata,West Bengal,2024-07-05
C101928,Customer_1928,Delhi,Delhi,2024-03-10
C101929,Customer_1929,Ahmedabad,Gujarat,2024-05-17
C101930,Customer_1930,Kolkata,West Bengal,2024-04-20
C101931,Customer_1931,Mumbai,Maharashtra,2023-05-03
C101932,Customer_1932,Surat,Gujarat,2023-09-14
C101933,Customer_1933,Jaipur,Rajasthan,2024-09-11
C101934,Customer_1934,Pune,Maharashtra,2023-11-19
C101935,Customer_1935,Delhi,Delhi,2023-09-21
C101936,Customer_1936,Surat,Gujarat,2023-09-16
C101937,Customer_1937,Bengaluru,Karnataka,2023-10-19
C101938,Customer_1938,Kolkata,West Bengal,2024-01-20
C101939,Customer_1939,Kolkata,West Bengal,2024-09-14
C101940,Customer_1940,Pune,Maharashtra,2024-06-10
C101941,Customer_1941,Pune,Maharashtra,2023-01-24
C101942,Customer_1942,Ahmedabad,Gujarat,2024-05-26
C101943,Customer_1943,Mumbai,Maharashtra,2024-10-23
C101944,Customer_1944,Pune,Maharashtra,2024-06-10
C101945,Customer_1945,Kolkata,West Bengal,2024-05-29
C101946,Customer_1946,Pune,Maharashtra,2023-07-27
C101947,Customer_1947,Mumbai,Maharashtra,2024-03-08
C101948,Customer_1948,Jaipur,Rajasthan,2023-10-06
C101949,Customer_1949,Chennai,Tamil Nadu,2024-11-02
C101950,Customer_1950,Mumbai,Maharashtra,2024-02-21
C101951,Customer_1951,Jaipur,Rajasthan,2023-02-07
C101952,Customer_1952,Hyderabad,Telangana,2023-01-23
C101953,Customer_1953,Hyderabad,Telangana,2024-02-29
C101954,Customer_1954,Hyderabad,Telangana,2024-07-22
C101955,Customer_1955,Ahmedabad,Gujarat,2023-03-29
C101956,Customer_1956,Bengaluru,Karnataka,2023-10-12
C101957,Customer_1957,Jaipur,Rajasthan,2024-12-30
C101958,Customer_1958,Surat,Gujarat,2023-01-27
C101959,Customer_1959,Delhi,Delhi,2023-01-31
C101960,Customer_1960,Chennai,Tamil Nadu,2024-05-19
C101961,Customer_1961,Delhi,Delhi,2024-11-26
C101962,Customer_1962,Delhi,Delhi,2024-02-04
C101963,Customer_1963,Chennai,Tamil Nadu,2024-06-30
C101964,Customer_1964,Mumbai,Maharashtra,2023-12-25
C101965,Customer_1965,Bengaluru,Karnataka,2024-07-16
C101966,Customer_1966,Jaipur,Rajasthan,2024-04-28
C101967,Customer_1967,Bengaluru,Karnataka,2024-06-20
C101968,Customer_1968,Pune,Maharashtra,2024-03-31
C101969,Customer_1969,Kolkata,West Bengal,2024-07-23
C101970,Customer_1970,Jaipur,Rajasthan,2024-12-21
C101971,Customer_1971,Hyderabad,Telangana,2024-05-01
C101972,Customer_1972,Kolkata,West Bengal,2024-08-15
C101973,Customer_1973,Pune,Maharashtra,2023-07-09
C101974,Customer_1974,Surat,Gujarat,2024-08-24
C101975,Customer_1975,Surat,Gujarat,2023-01-26
C101976,Customer_1976,Delhi,Delhi,2024-09-13
C101977,Customer_1977,Surat,Gujarat,2023-12-31
C101978,Customer_1978,Delhi,Delhi,2023-08-04
C101979,Customer_1979,Ahmedabad,Gujarat,2023-11-12
C101980,Customer_1980,Delhi,Delhi,2024-03-16
C101981,Customer_1981,Surat,Gujarat,2023-03-10
C101982,Customer_1982,Ahmedabad,Gujarat,2023-08-13
C101983,Customer_1983,Ahmedabad,Gujarat,2023-04-10
C101984,Customer_1984,Bengaluru,Karnataka,2023-06-19
C101985,Customer_1985,Ahmedabad,Gujarat,2024-09-12
C101986,Customer_1986,Surat,Gujarat,2024-04-09
C101987,Customer_1987,Hyderabad,Telangana,2024-10-05
C101988,Customer_1988,Bengaluru,Karnataka,2023-05-12
C101989,Customer_1989,Pune,Maharashtra,2024-05-24
C101990,Customer_1990,Chennai,Tamil Nadu,2023-11-20
C101991,Customer_1991,Pune,Maharashtra,2024-03-26
C101992,Customer_1992,Delhi,Delhi,2024-12-12
C101993,Customer_1993,Jaipur,Rajasthan,2023-06-08
C101994,Customer_1994,Surat,Gujarat,2024-05-15
C101995,Customer_1995,Hyderabad,Telangana,2023-09-16
C101996,Customer_1996,Kolkata,West Bengal,2024-05-18
C101997,Customer_1997,Ahmedabad,Gujarat,2023-12-16
C101998,Customer_1998,Kolkata,West Bengal,2024-12-27
C101999,Customer_1999,Hyderabad,Telangana,2024-06-21
